date,campaign_name,cost,purchases,conv_value,impressions,clicks,ctr,cpm,frequency,add_to_cart
2026-05-03,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,10.12,null,null,2554,38,0.0149,3.9624,1.3918,4
2026-05-03,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,21.92,null,null,19293,157,0.0081,1.1362,1.2527,1
2026-05-03,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,8.88,null,null,3376,28,0.0083,2.6303,1.2744,1
2026-05-03,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,9.63,null,null,1948,16,0.0082,4.9435,1.1339,null
2026-05-03,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,4.23,1,84.23,550,13,0.0236,7.6909,1.2821,null
2026-05-03,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,181.35,10,1057.75,33671,328,0.0097,5.3859,1.1841,48
2026-05-03,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,170.76,15,1634.85,17272,271,0.0157,9.8865,2.0787,62
2026-05-04,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,611.11,45,2913.34,239270,1538,0.0064,2.5541,1.6138,150
2026-05-04,ASUC-(ALL)-PERF-KIDS-INTER,456.22,42,2554.13,162291,1331,0.0082,2.8111,1.4065,173
2026-05-04,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,288.77,31,2151.52,50903,706,0.0139,5.6729,2.7257,140
2026-05-04,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,75.28,3,167.5,17725,183,0.0103,4.2471,1.3728,18
2026-05-04,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,48.02,1,55,10314,146,0.0142,4.6558,1.3094,9
2026-05-04,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,356.09,13,1015.5,112033,696,0.0062,3.1784,1.3464,66
2026-05-04,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,280.79,22,1497,24953,429,0.0172,11.2528,1.8318,75
2026-05-04,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,161.67,15,729.47,74224,652,0.0088,2.1781,1.4692,28
2026-05-04,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,179.8,12,866.96,39887,712,0.0179,4.5077,1.8247,57
2026-05-04,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,274.66,11,904.85,54273,432,0.008,5.0607,1.6997,24
2026-05-04,ASUC-(HISTO)-UK-(UK)-PERF-RTG,208.03,14,864.17,19336,397,0.0205,10.7587,1.8628,52
2026-05-04,ASUC-(HISTO)-US-(US)-PERF-ACQ-COLD,224.31,5,468.63,22508,130,0.0058,9.9658,1.6669,15
2026-05-04,ASUC-(HISTO)-US-(US)-PERF-RTG,254.59,7,593.96,15957,284,0.0178,15.9548,1.8509,42
2026-05-04,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-ACQ-COLD,15.89,1,57.17,1471,22,0.015,10.8022,1.1555,null
2026-05-04,ASUC-(NEW)-AUSTRALIE-(AU)-PERF-RTG,7.94,null,null,692,7,0.0101,11.474,1.4239,4
2026-05-04,ASUC-(NEW)-AUTRICHE-(AT)-PERF-ACQ-COLD,61.96,1,165.5,15250,190,0.0125,4.063,1.2541,25
2026-05-04,ASUC-(NEW)-AUTRICHE-(AT)-PERF-RTG,35.24,7,418.7,4464,58,0.013,7.8943,1.5351,26
2026-05-04,ASUC-(NEW)-BELGIQUE-(BE)-PERF-ACQ-COLD,106.59,3,142,49646,342,0.0069,2.147,1.2318,14
2026-05-04,ASUC-(NEW)-BELGIQUE-(BE)-PERF-RTG,37.65,null,null,7701,128,0.0166,4.889,1.9109,10
2026-05-04,ASUC-(NEW)-CANADA-(CA)-PERF-ACQ-COLD,29.94,2,139.54,4436,67,0.0151,6.7493,1.2271,13
2026-05-04,ASUC-(NEW)-CANADA-(CA)-PERF-RTG,27.21,4,426.81,3486,45,0.0129,7.8055,1.7283,12
2026-05-04,ASUC-(NEW)-CROATIE-(HR)-PERF-ACQ-COLD,69.71,7,543,56614,923,0.0163,1.2313,1.3784,60
2026-05-04,ASUC-(NEW)-CROATIE-(HR)-PERF-RTG,50.74,5,286,24371,516,0.0212,2.082,1.7832,29
2026-05-04,ASUC-(NEW)-ESPAGNE-(ES)-PERF-ACQ-COLD,71.2,4,225.5,29241,283,0.0097,2.4349,1.2702,10
2026-05-04,ASUC-(NEW)-ESPAGNE-(ES)-PERF-RTG,32.89,2,71,8036,139,0.0173,4.0928,1.6763,7
2026-05-04,ASUC-(NEW)-ITALIE-(IT)-PERF-ACQ-COLD,107.98,6,240.5,63817,736,0.0115,1.692,1.3425,29
2026-05-04,ASUC-(NEW)-ITALIE-(IT)-PERF-RTG,69.15,4,440.5,20006,305,0.0152,3.4565,1.8865,25
2026-05-04,ASUC-(NEW)-MEXIQUE-(MX)-PERF-ACQ-COLD,6.06,null,null,2284,19,0.0083,2.6532,1.1952,null
2026-05-04,ASUC-(NEW)-MEXIQUE-(MX)-PERF-RTG,5.06,null,null,1494,18,0.012,3.3869,1.3399,1
2026-05-04,ASUC-(NEW)-NORVEGE-(NO)-PERF-ACQ-COLD,4.16,null,null,696,15,0.0216,5.977,1.0943,4
2026-05-04,ASUC-(NEW)-NORVEGE-(NO)-PERF-RTG,4.5,null,null,518,11,0.0212,8.6873,1.2696,null
2026-05-04,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-ACQ-COLD,14.91,null,null,3886,39,0.01,3.8369,1.2666,3
2026-05-04,ASUC-(NEW)-PAYS-BAS-(NL)-PERF-RTG,24.62,null,null,3066,43,0.014,8.03,1.6645,5
2026-05-04,ASUC-(NEW)-PERF-RTG-WARM-ROW,42.27,3,178.76,10410,185,0.0178,4.0605,1.6464,12
2026-05-04,ASUC-(NEW)-POLOGNE-(PL)-PERF-ACQ-COLD,9,null,null,2936,30,0.0102,3.0654,1.1568,null
2026-05-04,ASUC-(NEW)-POLOGNE-(PL)-PERF-RTG,9.09,1,39.58,1932,30,0.0155,4.705,1.4827,1
2026-05-04,ASUC-(NEW)-PORTUGAL-(PT)-PERF-ACQ-COLD,17.2,1,40,13920,98,0.007,1.2356,1.3303,6
2026-05-04,ASUC-(NEW)-PORTUGAL-(PT)-PERF-RTG,7.52,null,null,2325,28,0.012,3.2344,1.3644,null
2026-05-04,ASUC-(NEW)-SUEDE-(SE)-PERF-ACQ-COLD,8.27,null,null,2073,18,0.0087,3.9894,1.1523,null
2026-05-04,ASUC-(NEW)-SUEDE-(SE)-PERF-RTG,3.32,null,null,384,11,0.0286,8.6458,1.219,null
2026-05-04,ASUC-(NEW)-SUISSE-(CH)-PERF-ACQ-COLD,179.06,5,743.59,36943,273,0.0074,4.8469,1.2063,25
2026-05-04,ASUC-(NEW)-SUISSE-(CH)-PERF-RTG,138.83,10,1075.78,14242,242,0.017,9.7479,1.913,36
2026-05-05,ASUC-(ALL)-PERF-COLLECTIONS-SAISONNIERES-INTER,519.51,48,3677.23,195303,1148,0.0059,2.66,1.648,130
2026-05-05,ASUC-(ALL)-PERF-KIDS-INTER,429.65,36,2278.43,153593,1316,0.0086,2.7973,1.3877,160
2026-05-05,ASUC-(ALL)-PERF-RTG-DPA-HOT-INTER,280.51,16,766.98,53658,712,0.0133,5.2277,2.8912,75
2026-05-05,ASUC-(ALL)-PERF-RTG-HORIZON-INTER,70.51,3,226.59,18777,183,0.0097,3.7551,1.338,18
2026-05-05,ASUC-(ALL)-PERF-UGC-INFLUENCE-INTER,47.27,null,null,10590,84,0.0079,4.4636,1.2524,7
2026-05-05,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-ACQ-COLD,313.59,10,567,86201,465,0.0054,3.6379,1.4706,45
2026-05-05,ASUC-(HISTO)-ALLEMAGNE-(DE)-PERF-RTG,282.82,13,1199.6,24550,446,0.0182,11.5202,1.9751,52
2026-05-05,ASUC-(HISTO)-FRANCE-(FR)-PERF-ACQ-COLD,146.65,13,564.93,63534,533,0.0084,2.3082,1.59,42
2026-05-05,ASUC-(HISTO)-FRANCE-(FR)-PERF-RTG,191.09,5,233.98,41499,844,0.0203,4.6047,1.8683,46
2026-05-05,ASUC-(HISTO)-UK-(UK)-PERF-ACQ-COLD,288.98,9,534.7,54092,461,0.0085,5.3424,1.7001,20
2026-05-05,ASUC-(HISTO)-UK-(UK)-PERF-RTG,202.27,11,679.78,19850,430,0.0217,10.1899,1.9266,36
